player_level,position,pos_sorted,player_name,client_platform,player_level_display,is_guest,player_dnf,pnhl_online_game_type,team_id,team_side,opponent_club_id,opponent_team_id,opponent_score,score,rating_defense,rating_offense,rating_teamplay,toi,toi_seconds,skassists,skbs,skdeflections,skfol,skfopct,skfow,skgiveaways,skgoals,skgwg,skhits,skinterceptions,skpassattempts,skpasses,skpasspct,skpenaltiesdrawn,skpim,skpkclearzone,skplusmin,skpossession,skppg,sksaucerpasses,skshg,skshotattempts,skshotonnetpct,skshotpct,skshots,sktakeaways,glbrksavepct,glbrksaves,glbrkshots,gldsaves,glga,glgaa,glpensavepct,glpensaves,glpenshots,glpkclearzone,glpokechecks,glsavepct,glsaves,glshots,glsoperiods,points,faceoffs_total,faceoff_percentage,shots_missed,shooting_percentage,passes_missed,passing_percentage,goals_saved,save_percentage,major_penalties,minor_penalties,total_penalties,points_per_60,possession_per_minute,shot_efficiency,takeaway_giveaway_ratio,penalty_differential,defensive_actions_per_minute,offensive_impact,defensive_impact,detailed_position,position_abbreviation,game_impact_score,puck_management_rating,possession_efficiency,net_defensive_contribution,time_adjusted_rating,shot_generation_rate,offensive_zone_presence,two_way_rating,match_id,club_id,player_id,game_result,home_away
21,goalie,0,GoNicsGo,ps5,79,1,0,5,500,0,40106,501,0,1,90.0,100.0,65.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.0,1,1,0,0,0.0,0.0,0,0,0,0,1.0,30,30,0,0,0,,0,,0,,30.0,100.0,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,10.0,1.7,,0,127.5,0.0,0.0,1.2,24298191460327,29557,1918563194,win,home
15,defenseMen,2,Hxndry,xbsx,51,1,0,5,501,1,29557,500,1,0,95.0,65.0,65.0,60,3600,0,0,0,0,0.0,0,12,0,0,1,13,28,22,78.57,0,0,0,-1,400,0,1,0,5,40.0,0.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,3,0.0,6,78.57,,,0,0,0,0.0,6.67,0.0,0.33,0,0.08,0.02,-0.12,leftDefense,LD,7.5,4.8,0.0,5,112.5,0.08,7.4,2.8,24298191460327,40106,259217813,loss,away
1,center,5,the rocket05,xbsx,299,1,0,5,501,1,29557,500,1,0,70.0,90.0,70.0,60,3600,0,0,5,7,68.18,15,4,0,0,4,8,15,11,73.33,0,0,0,-1,127,0,0,0,6,183.33,0.0,11,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,22,68.18,0,0.0,4,73.33,,,0,0,0,0.0,2.12,0.0,1.0,0,0.13,0.09,0.07,center,C,5.6,5.4,0.0,8,115.0,0.1,4.1,3.7,24298191460327,40106,1214560564,loss,away
6,leftWing,4,Gabseh,xbsx,109,1,0,5,501,1,29557,500,1,0,75.0,65.0,65.0,60,3600,0,0,0,0,0.0,0,14,0,0,2,10,26,20,76.92,0,0,0,-1,387,0,0,0,10,70.0,0.0,7,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,3,0.0,6,76.92,,,0,0,0,0.0,6.45,0.0,0.36,0,0.12,0.06,-0.12,leftWing,LW,3.2,4.8,0.0,1,102.5,0.17,8.3,2.8,24298191460327,40106,1249264652,loss,away
2,rightWing,3,Sammaae,xbsx,144,1,0,5,501,1,29557,500,1,0,60.0,65.0,50.0,60,3600,0,0,1,0,0.0,0,11,0,0,3,1,24,13,54.17,1,0,0,-1,245,0,1,0,7,85.71,0.0,6,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,11,54.17,,,0,0,0,0.0,4.08,0.0,0.09,1,0.07,0.05,-0.12,rightWing,RW,2.4,2.1,0.0,-9,87.5,0.12,6.7,0.9,24298191460327,40106,1347954033,loss,away
22,goalie,0,xPH1LLZ,xbsx,298,0,0,5,501,1,29557,500,1,0,65.0,50.0,45.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1.0,0.0,0,0,0,0,0.8,4,5,0,0,0,,0,,0,,4.0,80.0,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.0,1.7,,0,80.0,0.0,0.0,1.2,24298191460327,40106,1732496247,loss,away
15,defenseMen,1,Oshlag,xbsx,36,1,0,5,501,1,29557,500,1,0,80.0,65.0,60.0,58,3480,0,0,0,0,0.0,0,1,0,0,3,8,24,20,83.33,0,2,0,-1,201,0,1,0,4,25.0,0.0,1,6,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,3,0.0,4,83.33,,,0,1,1,0.0,3.47,0.0,6.0,-1,0.16,0.01,0.14,rightDefense,RD,7.6,7.4,0.0,13,102.5,0.07,5.3,3.7,24298191460327,40106,1811480240,loss,away
15,defenseMen,1,JRapx28,xbsx,109,0,0,5,501,1,29557,500,4,6,70.0,70.0,65.0,60,3600,1,0,0,0,0.0,0,4,0,0,2,6,13,10,76.92,0,0,0,3,136,0,0,0,0,0.0,0.0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,,3,76.92,,,0,0,0,1.0,2.27,,1.0,0,0.1,0.02,0.03,rightDefense,RD,8.1,5.2,0.44,6,102.5,0.0,2.9,3.0,24238589020211,35362,172800517,win,away
22,goalie,0,iCLuTcH x BeasT,xbsx,299,0,0,5,501,1,29557,500,4,6,75.0,65.0,55.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,4,4.0,0.0,0,0,0,0,0.81,17,21,0,0,0,,0,,0,,17.0,80.95,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,8.0,1.7,,0,97.5,0.0,0.0,1.2,24238589020211,35362,218796570,win,away
2,rightWing,3,Nick_x_98,ps5,46,0,0,5,501,1,29557,500,4,6,55.0,100.0,60.0,60,3600,3,0,0,0,0.0,0,5,3,0,0,4,19,15,78.95,0,0,0,3,237,0,0,0,5,60.0,100.0,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,6,0,,2,100.0,4,78.95,,,0,0,0,6.0,3.95,60.0,0.8,0,0.07,0.17,-0.02,rightWing,RW,8.9,4.6,1.52,3,107.5,0.08,5.9,5.4,24238589020211,35362,898912775,win,away
2,leftWing,4,Chonzzy,ps5,241,0,0,5,501,1,29557,500,4,6,55.0,100.0,70.0,60,3600,2,0,0,0,0.0,0,16,2,0,2,2,26,19,73.08,0,0,0,3,244,0,0,0,7,100.0,28.57,7,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,0,28.57,7,73.08,,,0,0,0,4.0,4.07,28.57,0.12,0,0.07,0.16,-0.2,leftWing,LW,8.4,3.0,0.98,-12,112.5,0.12,6.8,2.6,24238589020211,35362,1653636441,win,away
1,center,5,xChxmpz--,ps5,299,0,0,5,501,1,29557,500,4,6,95.0,100.0,75.0,60,3600,4,2,0,13,40.91,9,6,1,0,3,5,19,15,78.95,1,0,0,3,143,0,1,0,2,50.0,100.0,1,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5,22,40.91,1,100.0,4,78.95,,,0,0,0,5.0,2.38,50.0,0.5,1,0.13,0.11,0.03,center,C,7.1,4.3,2.1,4,135.0,0.03,3.7,4.8,24238589020211,35362,1765926580,win,away
15,defenseMen,2,Docteurnoxxx,xbsx,203,1,0,5,501,1,29557,500,4,6,80.0,75.0,50.0,59,3536,2,1,0,0,0.0,0,8,0,0,1,8,10,8,80.0,1,2,0,3,210,0,2,0,2,100.0,0.0,2,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,0.0,2,80.0,,,0,1,1,2.03,3.56,0.0,0.62,0,0.12,0.05,-0.02,leftDefense,LD,8.5,5.0,0.57,6,102.5,0.03,4.4,3.8,24238589020211,35362,1004803395946,win,away
15,defenseMen,2,wazabi_911,ps5,121,1,0,5,500,0,35362,501,6,4,60.0,85.0,70.0,60,3600,2,1,0,0,0.0,0,4,0,0,2,9,22,18,81.82,1,0,0,-3,279,0,0,0,5,40.0,0.0,2,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,3,0.0,4,81.82,,,0,0,0,2.0,4.65,0.0,0.75,1,0.1,0.05,0.03,leftDefense,LD,7.6,5.5,0.43,9,107.5,0.08,6.8,4.2,24238589020211,29557,191333348,loss,home
15,defenseMen,1,Rizzy l4l,xbsx,171,1,0,5,500,0,35362,501,6,4,40.0,70.0,65.0,60,3600,1,0,0,0,0.0,0,0,0,0,3,5,17,10,58.82,0,0,0,-3,90,0,0,0,1,0.0,0.0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,1,,7,58.82,,,0,0,0,1.0,1.5,0.0,,0,0.12,0.02,0.12,rightDefense,RD,6.0,4.5,0.67,9,87.5,0.02,2.5,3.3,24238589020211,29557,210099282,loss,home
21,goalie,0,Smxttyy10,xbsx,89,0,0,5,500,0,35362,501,6,4,70.0,65.0,40.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,1,1,6,6.0,0.0,0,0,0,0,0.67,12,18,0,0,0,,0,,0,,12.0,66.67,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,4.2,1.7,,0,87.5,0.0,0.0,1.2,24238589020211,29557,242052878,loss,home
1,rightWing,3,Stenbxrg,xbsx,97,1,0,5,500,0,35362,501,6,4,55.0,90.0,55.0,58,3481,1,0,1,1,0.0,0,14,1,0,2,7,24,18,75.0,0,2,0,-4,387,1,0,0,8,62.5,20.0,5,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,1,0.0,3,20.0,6,75.0,,,0,1,1,2.07,6.67,12.5,0.14,-1,0.07,0.09,-0.17,rightWing,RW,5.0,3.9,0.31,-5,100.0,0.14,7.8,2.5,24238589020211,29557,1863512757,loss,home
2,leftWing,4,Rodent_Lush7I7,ps5,299,1,0,5,500,0,35362,501,6,4,45.0,100.0,55.0,60,3600,0,0,0,0,0.0,0,12,3,0,1,5,25,16,64.0,0,0,0,-3,322,0,0,1,7,100.0,42.86,7,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,0,42.86,9,64.0,,,0,0,0,3.0,5.37,42.86,0.17,0,0.05,0.16,-0.15,leftWing,LW,8.9,3.2,0.56,-5,100.0,0.12,7.7,3.1,24238589020211,29557,1004299823705,loss,home
1,center,5,Rob1nski,xbsx,115,0,1,5,500,0,35362,501,6,4,65.0,85.0,90.0,60,3600,2,0,0,8,61.9,13,11,0,0,10,2,14,8,57.14,0,2,0,-3,180,0,0,0,3,66.67,0.0,2,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,21,61.9,1,0.0,6,57.14,,,0,1,1,2.0,3.0,0.0,0.18,-1,0.2,0.05,0.02,center,C,4.1,2.5,0.67,-7,120.0,0.05,4.3,1.8,24238589020211,29557,1005350039880,loss,home
15,defenseMen,2,wazabi_911,ps5,121,1,0,5,501,1,1789,500,10,4,30.0,70.0,55.0,60,3600,2,1,0,0,0.0,0,4,0,0,1,10,22,17,77.27,0,0,0,-5,193,0,0,0,2,50.0,0.0,1,6,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,1,0.0,5,77.27,,,0,0,0,2.0,3.22,0.0,1.5,0,0.13,0.04,0.07,leftDefense,LD,7.5,6.7,0.62,13,77.5,0.03,4.7,4.8,24236421400115,29557,191333348,loss,away
15,defenseMen,1,Rizzy l4l,xbsx,171,1,0,5,501,1,1789,500,10,4,40.0,70.0,60.0,60,3600,0,5,0,0,0.0,0,9,1,0,1,6,20,12,60.0,0,0,0,-5,129,0,0,0,2,50.0,100.0,1,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,1,100.0,8,60.0,,,0,0,0,1.0,2.15,50.0,0.44,0,0.17,0.04,0.02,rightDefense,RD,6.4,3.7,0.47,6,85.0,0.03,3.5,3.3,24236421400115,29557,210099282,loss,away
21,goalie,0,Smxttyy10,xbsx,89,0,0,5,501,1,1789,500,10,4,85.0,55.0,50.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,10,10.0,0.0,0,1,0,0,0.72,26,36,0,0,0,,0,,0,,26.0,72.22,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,4.5,1.7,,0,95.0,0.0,0.0,1.2,24236421400115,29557,242052878,loss,away
1,rightWing,3,Stenbxrg,xbsx,97,1,0,5,501,1,1789,500,10,4,35.0,80.0,50.0,58,3481,2,0,0,0,0.0,0,12,1,0,1,1,12,9,75.0,0,2,0,-5,223,0,0,0,5,60.0,33.33,3,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,2,33.33,3,75.0,,,0,1,1,3.1,3.84,20.0,0.08,-1,0.03,0.09,-0.17,rightWing,RW,3.8,2.8,0.81,-10,82.5,0.09,5.3,2.0,24236421400115,29557,1863512757,loss,away
2,leftWing,4,Rodent_Lush7I7,ps5,299,1,0,5,501,1,1789,500,10,4,35.0,80.0,60.0,60,3600,2,0,0,0,0.0,0,2,1,0,1,9,20,18,90.0,0,0,0,-5,213,0,0,0,6,100.0,16.67,6,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,0,16.67,2,90.0,,,0,0,0,3.0,3.55,16.67,2.0,0,0.08,0.12,0.05,leftWing,LW,6.9,7.8,0.85,11,87.5,0.1,5.8,5.2,24236421400115,29557,1004299823705,loss,away
1,center,5,Rob1nski,xbsx,115,0,0,5,501,1,1789,500,10,4,50.0,85.0,65.0,60,3600,2,1,1,19,32.14,9,15,1,0,8,4,20,10,50.0,0,2,0,-5,243,0,1,0,3,133.33,25.0,4,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,28,32.14,0,25.0,10,50.0,,,0,1,1,3.0,4.05,33.33,0.27,-1,0.22,0.1,-0.03,center,C,4.7,2.8,0.74,-6,100.0,0.05,5.7,2.8,24236421400115,29557,1005350039880,loss,away
21,goalie,0,jesushaxyou,xbsx,252,1,0,5,500,0,29557,501,4,10,65.0,60.0,60.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.0,1,1,0,4,4.0,0.0,0,0,0,0,0.76,13,17,0,0,0,,0,,0,,13.0,76.47,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,6.4,1.7,,0,92.5,0.0,0.0,1.2,24236421400115,1789,206328568,win,home
15,defenseMen,2,Berube x 9,xbsx,299,0,0,5,500,0,29557,501,4,10,75.0,100.0,75.0,60,3600,3,1,0,0,0.0,0,7,0,0,3,9,23,18,78.26,1,0,0,5,235,0,4,0,10,50.0,0.0,5,6,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,5,0.0,5,78.26,,,0,0,0,3.0,3.92,0.0,0.86,1,0.17,0.09,0.05,leftDefense,LD,9.8,5.5,0.77,9,125.0,0.17,7.1,5.2,24236421400115,1789,781056599,win,home
1,center,5,l Ringy l97l,xbsx,38,0,0,5,500,0,29557,501,4,10,70.0,100.0,90.0,60,3600,0,0,0,9,67.86,19,8,4,1,4,5,13,8,61.54,0,0,0,5,168,0,0,0,9,88.89,50.0,8,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,28,67.86,1,50.0,5,61.54,,,0,0,0,4.0,2.8,44.44,0.5,0,0.13,0.2,0.0,center,C,7.2,3.7,1.43,1,130.0,0.15,5.2,4.6,24236421400115,1789,876902038,win,home
2,leftWing,4,Brayl18l,ps5,299,1,0,5,500,0,29557,501,4,10,65.0,100.0,70.0,60,3600,3,1,1,0,0.0,0,21,2,0,8,1,14,9,64.29,1,0,0,5,379,0,0,0,15,86.67,15.38,13,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5,0,,2,15.38,5,64.29,,,0,0,0,5.0,6.32,13.33,0.05,1,0.17,0.23,-0.18,leftWing,LW,10.0,2.4,0.79,-18,117.5,0.25,8.7,3.0,24236421400115,1789,1876022038,win,home
15,defenseMen,1,Krencho_US,ps5,102,1,0,5,500,0,29557,501,4,10,75.0,90.0,70.0,60,3600,3,0,0,0,0.0,0,6,0,0,7,5,17,14,82.35,0,0,0,5,268,0,0,0,0,0.0,0.0,0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,0,,3,82.35,,,0,0,0,3.0,4.47,,0.5,0,0.17,0.05,0.07,rightDefense,RD,8.5,4.4,0.67,2,117.5,0.0,5.3,3.4,24236421400115,1789,1901920315,win,home
6,rightWing,3,Teebonom,xbsx,265,0,0,5,500,0,29557,501,4,10,70.0,100.0,75.0,60,3600,4,0,0,0,0.0,0,7,4,0,6,7,18,12,66.67,0,0,0,5,152,0,0,0,6,83.33,80.0,5,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,8,0,,1,80.0,6,66.67,,,0,0,0,8.0,2.53,66.67,0.14,0,0.12,0.24,0.0,rightWing,RW,10.0,3.6,3.16,1,122.5,0.1,4.6,6.2,24236421400115,1789,1003893411880,win,home
1,center,5,Premierplayer,ps5,107,0,0,5,501,1,1509,500,7,6,90.0,100.0,60.0,65,3922,1,1,0,15,44.44,12,11,3,0,2,8,24,16,66.67,0,2,0,-1,221,0,0,0,7,57.14,75.0,4,6,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,27,44.44,3,75.0,8,66.67,,,0,1,1,3.69,3.4,42.86,0.55,-1,0.14,0.14,-0.03,center,C,6.8,4.5,1.09,4,125.0,0.11,6.3,4.9,24298208690188,9079,501848,loss,away
21,goalie,0,kbelau,ps5,75,0,0,5,501,1,1509,500,7,6,90.0,60.0,45.0,67,4041,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,7,6.27,0.0,0,0,0,0,0.65,13,20,0,0,0,,0,,0,,13.0,65.0,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,3.6,1.7,,0,97.5,0.0,0.0,1.2,24298208690188,9079,205835458,loss,away
2,leftWing,4,Leueey,xbsx,1,0,0,5,501,1,1509,500,7,6,45.0,100.0,75.0,67,4041,3,0,1,0,0.0,0,18,2,0,6,2,17,9,52.94,1,0,0,-1,380,0,0,0,10,100.0,20.0,10,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5,0,,0,20.0,8,52.94,,,0,0,0,4.48,5.67,20.0,0.11,1,0.12,0.18,-0.15,leftWing,LW,9.5,2.3,0.79,-14,110.0,0.15,7.8,3.2,24298208690188,9079,521229488,loss,away
2,rightWing,3,STRAIT BAKED,xbsx,91,1,0,5,501,1,1509,500,7,6,50.0,95.0,65.0,67,4041,4,0,0,1,0.0,0,8,0,0,1,5,19,16,84.21,1,0,0,-1,166,0,0,0,4,25.0,0.0,1,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,1,0.0,3,0.0,3,84.21,,,0,0,0,3.58,2.48,0.0,0.12,1,0.03,0.07,-0.09,rightWing,RW,4.2,3.8,1.45,-2,105.0,0.06,4.5,3.4,24298208690188,9079,931181407,loss,away
15,defenseMen,1,Swedezy,ps5,80,0,0,5,501,1,1509,500,7,6,80.0,80.0,65.0,67,4041,2,1,0,0,0.0,0,7,0,0,2,8,16,11,68.75,0,0,0,-1,104,0,0,0,2,50.0,0.0,1,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,1,0.0,5,68.75,,,0,0,0,1.79,1.55,0.0,0.29,0,0.07,0.04,-0.03,rightDefense,RD,6.9,4.1,1.15,4,112.5,0.03,2.9,3.3,24298208690188,9079,1004113121835,loss,away
15,defenseMen,2,N x m e c,xbsx,65,1,0,5,501,1,1509,500,7,6,95.0,95.0,80.0,67,4041,2,3,0,0,0.0,0,4,1,0,9,11,23,19,82.61,0,0,1,-1,238,0,0,0,2,50.0,100.0,1,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,1,100.0,4,82.61,,,0,0,0,2.69,3.55,50.0,1.25,0,0.25,0.07,0.19,leftDefense,LD,9.5,6.5,0.76,15,135.0,0.03,5.5,5.5,24298208690188,9079,1005022184625,loss,away
21,goalie,0,clutchcolbs,xbsx,22,0,0,5,500,0,9079,501,6,7,70.0,55.0,55.0,67,4041,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,6,5.37,0.0,0,0,0,0,0.68,13,19,0,0,0,,0,,0,,13.0,68.42,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,4.1,1.7,,0,90.0,0.0,0.0,1.2,24298208690188,1509,1135434157,loss,home
15,defenseMen,2,TooHigh4Iowa,xbsx,299,1,0,5,500,0,9079,501,6,7,75.0,75.0,60.0,65,3921,1,3,0,0,0.0,0,6,0,0,3,9,24,18,75.0,0,2,0,0,267,0,0,0,0,0.0,0.0,0,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,,6,75.0,,,0,1,1,0.92,4.11,,0.83,-1,0.17,0.02,0.08,leftDefense,LD,7.8,5.4,0.22,11,105.0,0.0,5.7,3.9,24298208690188,1509,1224830153,loss,home
1,center,5,vHIGGSv,xbsx,85,1,0,5,500,0,9079,501,6,7,50.0,100.0,100.0,67,4041,5,1,0,12,57.14,16,22,1,0,10,6,34,23,67.65,1,0,0,1,537,0,3,0,8,50.0,25.0,4,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,6,28,57.14,4,25.0,11,67.65,,,0,0,0,5.37,8.01,12.5,0.18,1,0.22,0.13,-0.1,center,C,6.5,3.6,0.67,-11,125.0,0.12,8.3,3.9,24298208690188,1509,1710786473,loss,home
15,defenseMen,1,Raser x4,xbsx,297,1,0,5,500,0,9079,501,6,7,65.0,90.0,75.0,67,4041,2,2,0,0,0.0,0,12,1,0,5,8,23,16,69.57,0,0,0,1,219,0,1,1,0,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,0,,7,69.57,,,0,0,0,2.69,3.27,,0.17,0,0.13,0.06,-0.04,rightDefense,RD,8.8,3.9,0.82,0,115.0,0.0,4.8,3.2,24298208690188,1509,1821483754,loss,home
1,leftWing,4,ISmokeMids2401,xbsx,299,1,0,5,500,0,9079,501,6,7,50.0,100.0,70.0,65,3922,1,1,0,0,0.0,0,2,3,0,7,2,27,18,66.67,0,2,1,1,156,0,0,0,11,72.73,37.5,8,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,3,37.5,9,66.67,,,0,1,1,3.69,2.4,27.27,1.0,-1,0.15,0.17,0.12,leftWing,LW,10.0,4.2,1.54,3,110.0,0.17,6.2,4.8,24298208690188,1509,1870773347,loss,home
2,rightWing,3,Chanch-,ps5,299,1,0,5,500,0,9079,501,6,7,50.0,100.0,75.0,67,4041,1,0,0,0,0.0,0,6,2,1,5,5,25,19,76.0,0,0,0,1,271,0,1,0,7,71.43,40.0,5,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,2,40.0,6,76.0,,,0,0,0,2.69,4.04,28.57,0.83,0,0.15,0.11,0.06,rightWing,RW,8.6,4.8,0.66,4,112.5,0.1,7.2,4.3,24298208690188,1509,1909508631,loss,home
15,defenseMen,1,CHARAx33z,ps5,14,1,0,5,501,1,345,500,3,0,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,3,3,100.0,0,0,0,0,31,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,100.0,,,0,0,0,0.0,15.5,,,0,0.0,0.0,0.0,rightDefense,RD,5.3,5.0,0.0,0,25.0,0.0,0.7,1.2,24294975480454,1509,389822611,loss,away
2,rightWing,3,BAADHON-,ps5,117,1,0,5,501,1,345,500,3,0,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,1,1,100.0,0,0,0,0,6,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,100.0,,,0,0,0,0.0,3.0,,,0,0.0,0.0,0.0,rightWing,RW,1.7,5.0,0.0,0,25.0,0.0,0.2,1.2,24294975480454,1509,1112584303,loss,away
6,leftWing,4,Ironside197,ps5,243,0,1,5,501,1,345,500,3,0,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,1,0.0,,,0,0,0,0.0,2.0,,,0,0.0,0.0,0.0,leftWing,LW,1.6,1.7,0.0,0,25.0,0.0,0.1,1.2,24294975480454,1509,1739192465,loss,away
15,defenseMen,2,DopeDreamzGaming,ps5,83,1,0,5,501,1,345,500,3,0,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,1,1,100.0,0,0,0,0,7,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,100.0,,,0,0,0,0.0,3.5,,,0,0.0,0.0,0.0,leftDefense,LD,5.3,5.0,0.0,0,25.0,0.0,0.2,1.2,24294975480454,1509,1859418993,loss,away
21,goalie,0,natesous10,xbsx,299,1,0,5,501,1,345,500,3,0,50.0,50.0,50.0,2,145,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0.0,,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,3.5,1.7,,0,25.0,0.0,0.0,1.2,24294975480454,1509,1004707840942,loss,away
1,center,5,iTzzADaMS,xbsx,14,1,0,5,501,1,345,500,3,0,50.0,50.0,50.0,2,145,0,0,0,1,0.0,0,0,0,0,0,0,1,1,100.0,0,0,0,0,15,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1,0.0,0,,0,100.0,,,0,0,0,0.0,7.5,,,0,0.0,0.0,0.0,center,C,3.9,5.0,0.0,0,25.0,0.0,0.3,1.2,24294975480454,1509,1006483612672,loss,away
