player_id,player_name,detailed_position,war_value,offensive_war,defensive_war,teamplay_war,games_played,skgoals,skassists,skplusmin,avg_game_impact,war_per_game,points
1884104456,Chokeyy--,center,3.2712697499999983,4.23018,0.42279999999999995,7.808999999999995,1,3,2,1,8.8,3.2712697499999983,5
1004917310097,mooner2019,goalie,3.2440032187499996,0.0,42.24159999999999,0.0,2,0,0,0,7.699999999999999,1.6220016093749998,0
1005393365642,Vxngyyy,rightWing,3.2289312499999987,4.349125,0.18300000000000002,8.383599999999996,1,2,1,2,9.7,3.2289312499999987,3
1695742018,HonestAbeOGC,goalie,3.2105567812499998,0.0,40.768975,0.0,1,0,0,0,9.7,3.2105567812499998,0
344421419,T-Dawg_The-Dogg,leftDefense,3.1072649999999995,0.14100000000000001,0.17820000000000003,11.517999999999997,1,0,1,-2,8.1,3.1072649999999995,1
276705805,K1eetus,leftDefense,3.0903158999999985,0.174375,0.5313000000000001,12.444999999999993,3,0,1,2,6.266666666666667,1.0301052999999996,1
217061105,Morn,rightDefense,3.0712635000000006,1.13225,0.6028000000000001,9.64,1,1,0,3,9.1,3.0712635000000006,1
1889166589,jdheagle,leftWing,3.056948587499999,4.108445000000001,0.1886,7.574599999999997,1,3,1,-1,9.5,3.056948587499999,4
1003893411880,Teebonom,rightWing,3.0569305625,8.043475,0.1965,3.6315999999999997,1,4,4,5,10.0,3.0569305625,8
913299628,Base Champs,center,2.993514654999997,0.5774399999999997,0.6629,14.572999999999986,3,0,3,2,5.733333333333333,0.9978382183333324,3
811868571,Yuckenbauer,rightWing,2.963187066666666,3.9679750000000005,0.2395,22.384599999999992,6,1,6,-8,3.35,0.493864511111111,7
1791195816,GodlyXJohn,goalie,2.9441636999999994,0.0,36.347699999999996,0.0,1,0,0,0,9.1,2.9441636999999994,0
1005022184625,N x m e c,leftDefense,2.8498943749999994,2.52575,1.0945000000000003,7.395999999999996,2,2,3,-3,8.85,1.4249471874999997,5
1941801675,StickySiem03,goalie,2.8357402499999993,0.0,36.00939999999999,0.0,1,0,0,0,10.0,2.8357402499999993,0
1206522478,Cahspxr,center,2.811761333333333,7.06518,0.0637,8.207999999999998,1,1,0,1,5.5,2.811761333333333,1
1782129381,VR632,rightWing,2.811519375,5.56545,0.1915,4.9536,1,3,1,0,9.5,2.811519375,4
1006483612672,iTzzADaMS,center,2.8057105158333324,-0.16456500000000013,0.0476,20.82099999999999,2,0,0,-4,3.95,1.4028552579166662,0
1726784865,Jensen315,rightWing,2.79145125,3.0250000000000004,0.0745,7.534600000000001,1,2,1,-1,8.1,2.79145125,3
981836879,ROLLaBACKWOODS,rightWing,2.7660555000000007,3.669050000000001,0.129,6.446600000000001,1,2,2,3,9.1,2.7660555000000007,4
1909508631,Chanch-,rightWing,2.7558249999999997,3.3682000000000007,0.21050000000000002,7.4445999999999986,1,2,1,1,8.6,2.7558249999999997,3
1249264652,Gabseh,leftWing,2.729502646666666,8.019825,0.9535,11.130999999999998,5,5,7,2,5.12,0.5459005293333332,12
1134116222,bunchie32,rightDefense,2.7251992499999993,2.7405,1.6412000000000004,6.520999999999997,4,2,4,-6,6.925,0.6812998124999998,6
1135450418,LemieuxNHL,goalie,2.724365174999998,0.0,40.434924999999964,0.0,4,0,0,0,5.6,0.6810912937499995,0
1007776487356,EIiteSnipe,center,2.723514412499999,3.0851550000000003,0.4256,7.065999999999995,1,1,3,2,8.0,2.723514412499999,4
1301670998,althewallQC,leftWing,2.7184593649999997,8.045235,0.4088,7.641799999999999,3,2,7,9,5.633333333333333,0.9061531216666666,9
1885253888,NotThatMondo,leftWing,2.7173763125,5.36734,0.1522,6.7022,2,3,1,-4,5.5,1.35868815625,4
1007386598918,v Storto,center,2.7025050058333315,2.603835,0.2667,12.10299999999999,2,1,1,-4,5.5,1.3512525029166658,2
1977738824,TonyTBK,goalie,2.6945135999999996,0.0,33.26559999999999,0.0,1,0,0,0,8.1,2.6945135999999996,0
243998289,ItssCJ-,rightDefense,2.6921389116666665,0.276,1.9437000000000002,9.538,6,0,2,8,6.75,0.44868981861111107,2
233398104,GreenWood44,center,2.6548692624999997,2.053755,0.20300000000000004,9.412999999999998,1,1,0,-1,6.5,2.6548692624999997,1
1829374897,ccurty_,leftDefense,2.6391356249999984,2.16425,0.09460000000000002,7.794999999999995,1,1,1,1,7.9,2.6391356249999984,2
1854958597,Fug84,leftDefense,2.6262187499999996,0.121875,0.8250000000000001,9.557999999999998,1,0,1,2,9.1,2.6262187499999996,1
1214709901,GoodWAR__,rightWing,2.621511389166666,3.4141250000000007,0.28400000000000003,16.193799999999992,3,1,1,-7,3.6333333333333333,0.8738371297222219,2
1713904858,Sitful,center,2.6076208499999987,5.463855,0.518,3.6759999999999957,1,2,2,3,8.1,2.6076208499999987,4
1306838261,xKipp--,rightDefense,2.5970402499999987,0.299875,0.18150000000000002,9.776999999999994,2,0,2,-4,7.4,1.2985201249999994,2
1999439542,Catigory,center,2.5836601234999974,3.123315,0.49349999999999994,9.258999999999986,3,1,4,0,5.8,0.8612200411666658,5
1926158774,vFederico-,leftDefense,2.570872499999999,0.24025,0.5335000000000001,8.747999999999996,1,0,2,3,9.3,2.570872499999999,2
1806507474,Itz-Meech0,rightDefense,2.5507242799999994,0.011,0.6600000000000001,11.649999999999995,4,0,0,-2,6.3,0.6376810699999998,0
1003468411010,Finklestein3591,rightDefense,2.5235896875,0.11537499999999999,0.2453,9.252999999999998,1,0,1,0,8.2,2.5235896875,1
314702566,Orr I4l,rightDefense,2.51253225,0.345375,0.4323000000000001,8.528,1,0,3,3,8.7,2.51253225,3
300008505,DirtyDuRagz,leftWing,2.4785919,4.24127,0.03610000000000001,4.9026,1,2,1,1,7.5,2.4785919,3
1005881743157,DonaIdd-,leftDefense,2.474219999999999,0.372,0.9196000000000002,8.133999999999995,1,0,3,3,9.9,2.474219999999999,3
1300476344,Smitzky,rightWing,2.467655979166666,9.359075,0.191,-14.808800000000007,2,1,3,1,5.8500000000000005,1.233827989583333,4
1607065903,xMorin67x,rightWing,2.4540598416666666,6.474875,0.43100000000000005,8.667399999999999,4,3,8,-6,6.25,0.6135149604166666,11
1884104456,Chokeyy--,rightWing,2.4420805016666667,5.0479,0.5435000000000001,15.6164,4,1,2,-2,3.2,0.6105201254166667,3
347001518,flyers2844,center,2.4395124599999987,3.8920049999999997,0.3976,5.390999999999995,1,1,2,-1,7.2,2.4395124599999987,3
1693856134,Yanneux,leftDefense,2.4145019999999993,0.11249999999999999,0.4851000000000001,8.344999999999997,1,0,1,-1,8.5,2.4145019999999993,1
1005902509423,Smitzey,rightWing,2.4114625000000007,3.489750000000001,0.1225,6.0336000000000025,1,3,0,3,10.0,2.4114625000000007,3
